arrival_rate_rps,trial,policy,n_requests,mean_latency_s,p50_latency_s,p90_latency_s,mean_wait_s,p90_wait_s,mean_batch_size,mean_hetero_penalty,throughput_rps
0.2,5,fifo_mixed_window,300,3.8883344516660205,3.4482000000000426,7.280323849886418,0.9867807442971714,3.433791398985304,1.3466666666666667,1.0201969638483679,30.113570732472397
0.2,5,lane_split_window,300,3.882863447736416,3.4112235006371634,7.295520851287847,1.1249694525291918,3.675011538556055,1.2733333333333334,1.014749142842316,30.113570732472397
0.2,5,length_similarity_window,300,3.869789861968525,3.3918486771380003,7.280323849886418,1.1717143522355944,3.85431291961844,1.1466666666666667,1.0025224991075539,30.113570732472397
0.2,5,full_rules_continuous,300,4.008547788891416,3.448200000000025,7.577297240039884,1.3020974018427391,4.163575325041942,1.14,1.002516417644786,30.113570732472397
0.2,6,fifo_mixed_window,300,4.48060331510342,4.483268173645456,8.820006934920638,1.2197092801588267,3.934689618405992,1.4133333333333333,1.029723686509537,27.951186844688447
0.2,6,lane_split_window,300,4.370120141042634,4.302158937265347,8.819196655726513,1.4312622862396764,4.4498395877513435,1.2866666666666666,1.0132371695590356,29.753825005505092
0.2,6,length_similarity_window,300,4.474939268270513,4.557550603556791,8.945547849462912,1.6119877700332175,4.762313906353708,1.16,1.0030587186394595,25.879610452752583
0.2,6,full_rules_continuous,300,4.456191106101221,4.511981883009327,8.876803298464486,1.5973004322903517,4.715941382567006,1.16,1.0031182394220926,29.753825005505092
0.2,7,fifo_mixed_window,300,4.133278850548646,3.5802633543459876,8.36107740634541,1.0012961407271193,3.4470804033318845,1.4933333333333334,1.0260575926671731,27.268142751022225
0.2,7,lane_split_window,300,4.130310873957175,3.5802633543459876,8.331093526534113,1.3009615841987723,4.32611002722531,1.3133333333333332,1.013103253010019,23.63395689985476
0.2,7,length_similarity_window,300,4.2208605312895395,3.5817999999999586,8.60425206935353,1.46228290312041,4.779541964859982,1.1733333333333333,1.0024873586949896,16.9118081321568
0.2,7,full_rules_continuous,300,4.238326809067319,3.5817999999999586,8.64962889183255,1.4975409189934263,4.779541964859982,1.16,1.002165930123561,16.9118081321568
0.2,8,fifo_mixed_window,300,4.5042377182300175,4.321199999999976,8.963112484860353,1.2104387086474326,4.499799811030892,1.5666666666666667,1.0311009570556329,24.103079959507117
0.2,8,lane_split_window,300,4.381164236581969,3.968569421566542,8.956417520329513,1.5316350373099472,5.352193477714062,1.3666666666666667,1.0165612463997107,19.152266829259368
